tconst,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt7771730,Songbird,0,2018,\N,17,"Crime,Horror,Short",8.8,5.0
tt7772228,Accounting+,0,2017,\N,\N,"Adventure,Comedy,Horror",7.5,24.0
tt7772324,Hello Boys,0,2018,\N,22,"Comedy,Crime,Horror",7.0,138.0
tt7772556,Vault of the Macabre the House upon the hill,0,2017,\N,5,"Horror,Short",8.0,7.0
tt7772580,The Perfection,0,2018,\N,90,"Drama,Horror,Music",6.1,36269.0
tt7773446,Haunted Road 2,0,2017,\N,92,Horror,3.6,54.0
tt7774888,Sugarplum,0,2017,\N,49,Horror,3.9,14.0
tt7777074,Paranormal Farm,0,2017,\N,90,Horror,4.0,134.0
tt7777238,The Sandman,0,2017,\N,71,"Horror,Short",5.8,9.0
tt7779538,Vampire Hooker Hotel,0,2018,\N,3,"Horror,Short",4.3,6.0
tt7781432,The Mortuary Collection,0,2019,\N,108,"Fantasy,Horror",6.5,6236.0
tt7781486,Strange Harvest,0,2017,\N,6,"Horror,Sci-Fi,Short",7.8,5.0
tt7781542,Masters of War,0,2017,\N,6,"Crime,Horror,Mystery",8.4,8.0
tt7782404,Halloween Party,0,2018,\N,38,"Horror,Short",6.4,7.0
tt7784302,Death Cases,0,2017,\N,52,"Documentary,Horror",1.9,31.0
tt7784604,Hereditary,0,2018,\N,127,"Drama,Horror,Mystery",7.3,244576.0
tt7784694,Supernatural GenderSWAP,0,2013,\N,\N,"Comedy,Drama,Horror",5.7,20.0
tt7787542,Stoneheart,0,2017,\N,5,Horror,7.1,29.0
tt7787744,Witch,0,2018,\N,60,"Fantasy,Horror,Thriller",7.9,247.0
tt7788492,Real Haunts,0,2017,\N,66,"Biography,Drama,Horror",6.7,12.0
tt7789426,Caranguejo Rei,0,2019,\N,23,"Drama,Horror,Sci-Fi",6.1,18.0
tt7790040,Dead by Christmas,0,2018,\N,59,Horror,3.3,53.0
tt7790108,Uncanny Valley,0,2015,\N,\N,Horror,4.9,39.0
tt7790136,The Coma: Recut,0,2017,\N,\N,"Adventure,Horror,Mystery",5.9,11.0
tt7790208,Midnight Clear,0,2017,\N,7,"Horror,Short",5.4,30.0
tt7790280,Eien,0,2017,\N,23,"Animation,Drama,Horror",5.3,9.0
tt7790282,Ketsudan,0,2017,\N,23,"Animation,Drama,Horror",5.6,9.0
tt7790286,Kessoku,0,2017,\N,\N,"Animation,Drama,Horror",4.4,10.0
tt7790288,Kyoso,0,2017,\N,\N,"Animation,Drama,Horror",5.6,8.0
tt7790290,Zenshin,0,2017,\N,23,"Animation,Drama,Horror",5.1,9.0
tt7790292,Shuen,0,2017,\N,23,"Animation,Drama,Horror",5.0,10.0
tt7790660,Episode #1.2,0,2017,\N,\N,"Comedy,Fantasy,Horror",8.8,58.0
tt7791106,Shob Bhooturey,0,2017,\N,115,Horror,5.4,178.0
tt7792912,Leave,0,2017,\N,4,"Horror,Short",8.8,9.0
tt7793340,Keep Me Company,0,2019,\N,88,"Horror,Mystery,Thriller",6.0,23.0
tt7794386,Paura Tutto,0,2014,\N,11,"Comedy,Horror,Short",8.2,5.0
tt7795298,Episode #1.3,0,2018,\N,\N,"Comedy,Fantasy,Horror",8.9,59.0
tt7796110,Cliché,0,2016,\N,\N,"Horror,Short",5.2,5.0
tt7797926,Parched,0,2017,\N,83,Horror,3.1,184.0
tt7798634,Ready or Not,0,2019,\N,95,"Action,Comedy,Horror",6.8,112126.0
tt7798918,Cannibal Hookers,0,2019,\N,\N,Horror,3.4,21.0
tt7799654,Are We Dead Yet,0,2019,\N,97,"Comedy,Crime,Horror",2.8,175.0
tt7801780,Origin,0,2018,2018,45,"Horror,Sci-Fi",7.1,6527.0
tt7802180,Curse of the Blind Dead,0,2020,\N,87,Horror,3.2,132.0
tt7802390,After Dark,0,2017,\N,19,"Horror,Short",6.7,109.0
tt7803838,New Dawn,0,2017,\N,5,Horror,6.9,7.0
tt7803842,Requiem,0,2017,\N,5,Horror,7.0,6.0
tt7804668,Doris,0,2018,\N,13,"Horror,Short",7.5,12.0
tt7805064,Death Island: Paranormal Retribution,0,2017,\N,80,"Horror,Thriller",2.2,115.0
tt7806996,Puppetmaster,0,2014,\N,92,Horror,6.6,31.0
tt7809214,Misfit,0,2016,\N,90,Horror,4.8,27.0
tt7810052,Shoes,0,2017,\N,5,"Horror,Short",7.8,13.0
tt7811244,Bernie Clifton's Dressing Room,0,2018,\N,29,"Comedy,Drama,Horror",8.4,1402.0
tt7811400,End of the earth,0,2014,\N,12,"Action,Horror,Sci-Fi",7.5,24.0
tt7814282,Barsaat ki Raat,0,2017,\N,12,"Horror,Short,Thriller",8.6,5.0
tt7814574,Junji Itô: Korekushon,0,2018,\N,24,"Animation,Drama,Horror",6.5,615.0
tt7815916,Open Casket,0,2018,\N,51,"Drama,Horror,Mystery",8.0,6955.0
tt7816524,Syn glubiny,0,2017,\N,8,"Horror,Short",1.4,22.0
tt7816534,I am sunrise of Earth,0,2016,\N,9,"Drama,Horror,Short",3.9,22.0
tt7816588,Cargo 400,0,2017,\N,10,"Action,Horror,Short",2.4,22.0
tt7816672,V polnoch poyut svetlyachki,0,2017,\N,7,"Animation,Horror,Mystery",1.5,27.0
tt7816786,The Spirit of Haddonfield,0,2018,\N,20,"Horror,Short",6.7,59.0
tt7816790,Stoneheart,0,2017,\N,4,Horror,7.8,9.0
tt7816808,The Blame Game,0,2018,\N,\N,"Horror,Short",9.8,6.0
tt7817094,Face Swap,0,2016,\N,1,"Horror,Short",5.6,5.0
tt7817234,The Stream,0,2017,\N,80,Horror,3.0,47.0
tt7817470,Friday the 13th: Killer Puzzle,0,2018,\N,\N,Horror,6.0,14.0
tt7817812,Lethal Loop: Blind Point,0,2018,\N,21,"Horror,Short",6.8,6.0
tt7819394,Epidemic,0,2018,\N,71,Horror,2.6,204.0
tt7819860,Odds Are,0,2018,\N,102,"Horror,Mystery,Thriller",4.1,345.0
tt7820536,Nightmare: Return to Elm Street,0,2018,\N,3,"Horror,Short",6.1,169.0
tt7820720,Red network,0,2018,\N,4,"Drama,Horror,Sci-Fi",6.2,40.0
tt7821108,Lying Posture of a Lion,0,2017,\N,49,"Horror,Thriller",3.5,8.0
tt7822022,Devoted Dead,0,2017,\N,9,"Comedy,Horror,Musical",8.6,5.0
tt7822540,Raa Raa,0,2018,\N,144,"Drama,Horror",5.8,26.0
tt7822622,Onaaigal Jakkiradhai,0,2018,\N,125,"Drama,Horror",3.5,11.0
tt7822846,Amancio vampiro de pueblo,0,2018,\N,16,"Horror,Short",5.7,7.0
tt7822952,It's Not Over Yet!,0,2018,\N,\N,Horror,6.9,33.0
tt7822958,Murderer In MMS,0,2018,\N,\N,Horror,6.9,26.0
tt7822966,After Party Sex Stories,0,2018,\N,\N,Horror,6.3,30.0
tt7822972,Who's That Girl?,0,2018,\N,\N,Horror,7.0,28.0
tt7822978,Trapped In The Haunted House,0,2018,\N,\N,Horror,7.3,26.0
tt7822988,Climax Mein Climax,0,2018,\N,\N,Horror,7.1,38.0
tt7823830,Possessed,0,2018,\N,67,"Documentary,Horror",4.8,29.0
tt7825558,Home with a View of the Monster,0,2019,\N,97,"Drama,Horror,Mystery",3.9,273.0
tt7825560,Resident Evil Zero HD Remaster,0,2016,\N,\N,"Action,Horror",7.4,249.0
tt7825828,In a Dream of a Muse,0,2018,\N,13,"Comedy,Fantasy,Horror",8.6,8.0
tt7826034,Resident Evil 2,0,2019,\N,\N,"Action,Adventure,Horror",9.1,4549.0
tt7827340,Killer Karma,0,2018,\N,8,"Horror,Short",8.8,8.0
tt7827656,Once Removed,0,2018,\N,29,"Comedy,Drama,Horror",8.6,1265.0
tt7830416,Evil Takes Root,0,2020,\N,91,"Horror,Thriller",4.3,287.0
tt7830498,Devil's Night,0,2018,\N,10,"Horror,Short",5.2,25.0
tt7830584,Dracula in Love,0,2018,\N,83,"Fantasy,Horror",2.0,206.0
tt7830730,Birmingham Central Lock-up,0,2018,\N,60,"Horror,Reality-TV",7.3,7.0
tt7830736,Llanfyllin Workhouse - Part 1,0,2018,\N,60,"Horror,Reality-TV",5.4,5.0
tt7830746,Llanfyllin Workhouse - Part 2,0,2018,\N,60,"Horror,Reality-TV",5.0,5.0
tt7831358,Harpoon,0,2019,\N,83,"Comedy,Horror,Thriller",6.0,4169.0
tt7831694,Arhiv,0,2018,\N,9,"Horror,Short",8.9,27.0
tt7831798,SCP: Containment Breach,0,2017,\N,\N,Horror,8.0,67.0
tt7833238,Rapunzel,0,2018,\N,\N,"Horror,Short",4.7,23.0
tt7833734,The Stair,0,2018,\N,5,"Horror,Short,Thriller",6.7,30.0
tt7835254,Souichi's Convenient Curses - Hellish Doll Funeral,0,2018,\N,24,"Animation,Drama,Horror",6.0,49.0
tt7836434,Geppetto,0,2017,\N,6,"Horror,Short",4.4,15.0
tt7836632,Episode #1.4,0,2018,\N,\N,"Comedy,Fantasy,Horror",8.8,51.0
tt7836680,Personal Demons,0,2018,\N,\N,"Horror,Short",7.2,5.0
tt7836694,Unearthed: The Curse of Nephthys,0,2018,\N,76,"Action,Horror,Sci-Fi",5.6,19.0
tt7837402,Red 11,0,2019,\N,77,"Horror,Sci-Fi,Thriller",5.1,101.0
tt7837792,The Terminus,0,2018,\N,20,"Drama,Fantasy,Horror",8.9,10.0
tt7838172,Latch,0,2017,\N,\N,"Horror,Short",6.0,22.0
tt7838536,Awoken,0,2019,\N,88,"Horror,Mystery,Thriller",6.1,5233.0
tt7838586,Silent Fall,0,2017,\N,\N,Horror,7.1,14.0
tt7839436,To Have and to Hold,0,2018,\N,29,"Comedy,Drama,Horror",8.0,1068.0
tt7839986,Crib,0,2018,\N,\N,"Horror,Short",6.4,17.0
tt7841536,Holiday Hell,0,2019,\N,100,"Horror,Mystery",4.4,386.0
tt7842376,Episode #1.5,0,2018,\N,\N,"Comedy,Fantasy,Horror",9.1,42.0
tt7842378,Episode #1.6,0,2018,\N,\N,"Comedy,Fantasy,Horror",8.8,41.0
tt7842486,The Chairman,0,2018,\N,20,"Horror,Sci-Fi,Short",6.9,7.0
tt7842834,Onna yûrei: Binyû no urami,0,2017,\N,\N,Horror,4.3,6.0
tt7842852,Balloon,0,2017,\N,14,"Horror,Short",5.8,37.0
tt7843088,The Black Square,0,2018,\N,9,"Horror,Short",6.0,5.0
tt7843904,Shoes 2,0,2018,\N,\N,"Horror,Short",6.9,7.0
tt7843986,Cinayet-i Ask,0,2017,\N,77,"Fantasy,Horror,Thriller",3.4,52.0
tt7844164,Lysa Hora,0,2018,\N,83,"Horror,Mystery,Thriller",5.3,46.0
tt7846192,Boat Squad: The Legend of Martha King,0,2018,\N,127,"Action,Comedy,Horror",6.4,5.0
tt7847062,She Walks the Woods,0,2019,\N,81,Horror,4.4,238.0
tt7848750,And the Winner Is...,0,2018,\N,29,"Comedy,Drama,Horror",6.9,985.0
tt7849148,Tempting Fate,0,2018,\N,29,"Comedy,Drama,Horror",7.9,939.0
tt7851430,Darkness devours my soul from the inside of my mother-in-law's heart,0,2018,\N,1,"Horror,Short",7.2,25.0
tt7851804,Hippopotamus,0,2018,\N,15,"Horror,Sci-Fi,Short",4.8,24.0
tt7852730,The Chilling Exorcism Of Anneliese Michel,0,2016,\N,14,"Adventure,Comedy,Horror",7.4,69.0
tt7852732,The Bizarre Toxic Death Of Gloria Ramirez,0,2016,\N,14,"Adventure,Comedy,Horror",7.6,61.0
tt7852738,The Spirits Of The Whaley House,0,2016,\N,15,"Adventure,Comedy,Horror",7.7,55.0
tt7852742,The Haunted Decks of the Queen Mary,0,2017,\N,20,"Adventure,Comedy,Horror",8.1,62.0
tt7852754,The Chilling Chambers of Colchester Castle,0,2017,\N,22,"Adventure,Comedy,Horror",7.9,49.0
tt7852760,The Subterranean Terrors of the London Tombs,0,2017,\N,28,"Adventure,Comedy,Horror",7.8,46.0
tt7853132,Where Monster Hides,0,2018,\N,8,"Horror,Short",5.3,7.0
tt7853312,Let Me In 2,0,2018,\N,125,Horror,4.0,23.0
tt7855306,Mouchuki Forest Bungalow,0,2016,\N,97,Horror,6.6,18.0
tt7855872,APOLLYON,0,2018,\N,\N,"Horror,Short",5.4,10.0
tt7856386,South Mill District,0,2018,\N,25,"Horror,Sci-Fi,Short",6.2,57.0
tt7857076,Loon Lake,0,2019,\N,94,"Drama,Horror,Thriller",4.9,321.0
tt7857562,Virion,0,2016,\N,106,Horror,3.5,20.0
tt7857658,Seya,0,2018,\N,113,"Drama,Horror",5.2,9.0
tt7857668,Slimoids,0,2018,\N,50,"Comedy,Horror,Sci-Fi",3.9,23.0
tt7858616,Luz,0,2018,\N,70,"Horror,Mystery,Thriller",5.5,2133.0
tt7861084,Faces of death,0,2018,\N,\N,"Documentary,Drama,Horror",7.8,6.0
tt7861520,Kung Fu Space Girl 3: The Return of Kung Fu Space Girl Part 2: Kung Fu Space Girl's Revenge - Episode I,0,2015,\N,\N,"Animation,Comedy,Horror",9.0,5.0
tt7862744,Fashion Model - Long Dreams,0,2018,\N,24,"Animation,Drama,Horror",7.4,48.0
tt7862838,Hell Is What You Make It,0,2018,\N,21,"Comedy,Fantasy,Horror",7.7,110.0
tt7863088,Peppa,0,2018,\N,1,"Animation,Horror,Short",8.0,23.0
tt7863126,Brain Download,0,2018,\N,11,"Animation,Comedy,Horror",8.1,89.0
tt7865582,Lorelai,0,2019,\N,\N,"Adventure,Horror",7.8,32.0
tt7865612,Aghora: The Deadliest Blackmagic,0,2018,\N,\N,Horror,7.3,10.0
tt7865926,Lily Allen: Sheezus,0,2014,\N,4,"Fantasy,Horror,Music",7.1,21.0
tt7866244,A Holliston Halloween,0,2017,\N,8,"Comedy,Horror,Short",7.1,11.0
tt7867360,Abduction,0,2019,\N,98,"Action,Horror,Sci-Fi",4.8,2085.0
tt7867670,122,0,2019,\N,95,"Horror,Thriller",6.8,3886.0
tt7867932,Fierce: Féroce,0,2017,\N,15,"Animation,Horror,Short",7.6,13.0
tt7868866,Nightmare House Lore: The Movie,0,2018,\N,\N,"Horror,Short",2.6,11.0
tt7869176,Tôkyô ribingu deddo aidoru,0,2018,\N,83,"Action,Horror",5.6,70.0
tt7869688,The Glitch: Chapter Two,0,2018,\N,10,"Horror,Short",8.6,7.0
tt7870592,Rise of the Zombie Dolls,0,2018,\N,54,Horror,2.4,20.0
tt7870616,The Benevolent Buckley Show,0,2018,\N,15,"Comedy,Horror,Talk-Show",8.4,10.0
tt7873902,"Me, Myself & Ida",0,2017,\N,11,"Horror,Short",6.2,12.0
tt7875528,India ka Nolain,0,2018,\N,30,"Comedy,Horror",8.2,11.0
tt7875530,Dracula ka Sauda,0,2018,\N,26,"Comedy,Horror",7.3,12.0
tt7875534,Dracula ki Maut,0,2018,\N,\N,"Comedy,Horror",7.5,11.0
tt7875538,Horror ki Ma ki Shoot,0,2018,\N,24,"Comedy,Horror",6.3,11.0
tt7875544,Janta Hain Mera Purvaj Kaun hain?,0,2018,\N,25,"Comedy,Horror",7.0,10.0
tt7875548,Picchar ka Hero,0,2018,\N,22,"Comedy,Horror",6.4,10.0
tt7875552,Chandaal Chudail aur Woh,0,2018,\N,22,"Comedy,Horror",7.5,10.0
tt7875556,Climax,0,2018,\N,21,"Comedy,Horror",5.9,11.0
tt7875948,Lake Placid: Legacy,0,2018,\N,93,"Action,Horror,Sci-Fi",3.5,1916.0
tt7878828,Beautiful Cake,0,2018,\N,\N,"Horror,Short",9.0,5.0
tt7880570,Clownface,0,2017,\N,80,"Action,Comedy,Horror",4.3,628.0
tt7881558,Mercury,0,2018,\N,106,"Horror,Thriller",6.2,868.0
tt7882376,Tuunnu yald'attar,0,2011,\N,56,"Horror,Mystery,Thriller",5.6,13.0
tt7883948,Project Inside,0,2017,\N,20,"Horror,Short",9.2,5.0
tt7884578,Trash Arts Killers: Volume One,0,2018,\N,\N,Horror,5.1,43.0
tt7885384,Episode #1.7,0,2018,\N,\N,"Comedy,Fantasy,Horror",8.8,38.0
tt7885386,Episode #1.8,0,2018,\N,\N,"Comedy,Fantasy,Horror",8.7,33.0
tt7889602,Mezarlik,0,2017,\N,85,"Drama,Horror,Thriller",4.2,24.0
tt7889902,Ramkahani,0,2018,\N,144,"Comedy,Horror,Romance",5.5,20.0
tt7890408,O Clube dos Canibais,0,2018,\N,81,"Comedy,Horror",5.7,750.0
tt7892584,Paranoia Tapes 3: SIREN,0,2018,\N,\N,Horror,5.2,19.0
tt7895904,Family Blood,0,2018,\N,92,"Horror,Thriller",4.2,2505.0
tt7897150,Gods of Perdition,0,2018,\N,72,Horror,7.9,11.0
tt7898462,The Crossroads Pretty Boy: The Lovesick Dead - Slug Girl,0,2018,\N,24,"Animation,Drama,Horror",7.6,38.0
tt7900528,Let's Not Meet,0,2018,\N,114,Horror,4.6,635.0
tt7901208,A New Beginning,0,2018,\N,58,"Drama,Horror,Thriller",7.4,7489.0
tt7901274,Paranoia Tapes 4: Kennel House,0,2018,\N,\N,Horror,4.6,14.0
tt7901398,Ripple,0,2017,\N,46,Horror,2.9,24.0
tt7901556,The Question,0,2018,\N,\N,"Horror,Short,Thriller",8.8,10.0
tt7904182,Jurassic Thunder,0,2019,\N,84,"Action,Horror,Sci-Fi",1.9,212.0
tt7904362,Demon Nun,0,2020,\N,114,Horror,1.8,117.0
tt7906210,Xuong 13,0,2018,\N,82,"Horror,Thriller",5.6,30.0
tt7906240,The Sermon,0,2018,\N,12,"Horror,Romance,Short",6.7,127.0
tt7906260,Toof,0,2019,\N,86,Horror,2.2,194.0
tt7906262,Bride of Scarecrow,0,2018,\N,89,Horror,2.6,146.0
tt7906414,Your Filthy Heart,0,2018,\N,8,"Horror,Short",5.9,33.0
tt7908094,Implicit Invitation,0,2018,\N,20,"Horror,Short,Thriller",8.4,7.0
tt7908628,What We Do in the Shadows,0,2019,\N,30,"Comedy,Fantasy,Horror",8.5,36976.0
tt7908834,Insidious: The Last Key - Dive Into The Insidious Universe,0,2018,\N,\N,"Horror,Short",7.4,22.0
tt7909350,Sophie's Turn,0,2017,\N,8,"Horror,Short",6.8,20.0
tt7909786,Grohan,0,2015,\N,\N,Horror,5.2,9.0
tt7910444,Gogol. Viy,0,2018,\N,100,"Horror,Mystery,Thriller",5.9,1193.0
tt7911866,Chapter Three: The Case of the Missing Lifeguard,0,2019,\N,49,"Drama,Fantasy,Horror",8.4,14034.0
tt7911884,Chapter Four: The Sauna Test,0,2019,\N,52,"Drama,Fantasy,Horror",9.0,15072.0
tt7911894,Chapter Five: The Flayed,0,2019,\N,51,"Drama,Fantasy,Horror",8.6,13594.0
tt7911914,Chapter Six: E Pluribus Unum,0,2019,\N,59,"Drama,Fantasy,Horror",8.7,13689.0
tt7911930,Chapter Seven: The Bite,0,2019,\N,55,"Drama,Fantasy,Horror",8.8,14123.0
tt7911942,Chapter Eight: The Battle of Starcourt,0,2019,\N,76,"Drama,Fantasy,Horror",9.3,22292.0
tt7912354,Below the Trees,0,2018,\N,17,"Drama,Horror,Mystery",8.2,31.0
tt7913320,Ellos Están Aquí,0,2016,\N,\N,Horror,6.3,7.0
tt7914308,Messiah,0,2018,\N,62,"Action,Horror,Sci-Fi",5.8,10.0
tt7914416,Kamera wo tomeruna!,0,2017,\N,96,"Comedy,Horror",7.7,17955.0
tt7915016,Bezm-i Ezel,0,2017,\N,81,Horror,3.7,43.0
tt7915048,Paranoia Tapes 5: Rewind,0,2020,\N,77,Horror,5.9,9.0
tt7917178,Caveat,0,2020,\N,88,"Horror,Thriller",7.9,64.0
tt7917840,Cable car,0,2018,\N,4,"Drama,Horror,Sci-Fi",8.0,31.0
tt7917970,Lily,0,2016,\N,12,"Horror,Short",6.0,24.0
tt7917976,Wrong Side of the Tracks,0,2017,\N,45,Horror,7.4,29.0
tt7918214,The Wake,0,2017,\N,10,"Horror,Short",6.5,10.0
tt7918448,Killer Klowns from Outer Space (1988) Kill Count,0,2018,\N,16,"Comedy,Horror",8.7,20.0
tt7918462,IT (2017) (PART 1 of 2),0,2018,\N,16,"Comedy,Horror",8.7,18.0
tt7919568,Child's Play 2 (1990) Kill Count,0,2017,\N,12,"Comedy,Horror",8.6,20.0
tt7919590,New Year's Evil (1980),0,2017,\N,16,"Comedy,Horror",7.8,15.0
tt7921128,Catcalls,0,2017,\N,9,"Horror,Short",6.1,180.0
tt7921494,Inquisitor,0,2018,\N,7,"Horror,Short,Thriller",8.1,30.0
tt7921992,Cajun Mystery,0,2018,\N,45,"Comedy,Crime,Horror",4.4,15.0
tt7922834,Deadly Runway,0,2018,\N,90,"Drama,Horror",4.8,141.0
tt7923350,Jackson,0,2019,\N,79,"Horror,Thriller",2.9,16.0
tt7923708,Episode #1.9,0,2018,\N,\N,"Comedy,Fantasy,Horror",8.9,33.0
tt7923714,Episode #1.10,0,2018,\N,\N,"Comedy,Fantasy,Horror",8.7,34.0
tt7924564,The Purple Iris,0,2020,\N,\N,"Horror,Short",8.6,5.0
tt7925546,The Wire,0,2018,\N,21,"Comedy,Crime,Horror",7.2,179.0
tt7926094,Episode #3.1,0,2018,\N,\N,"Drama,Horror,Mystery",7.0,235.0
tt7926138,Pod vodoy,0,2018,\N,5,"Horror,Short,Thriller",6.3,26.0
tt7926166,Chains of Mephistopheles 2,0,2017,\N,81,"Horror,Thriller",1.0,22.0
tt7926176,Radiodeath,0,2017,\N,4,"Horror,Short,Thriller",1.0,22.0
tt7928076,Shiver - House of Puppets,0,2018,\N,24,"Animation,Drama,Horror",7.2,34.0
tt7930424,Visitors,0,2018,\N,11,"Horror,Mystery,Short",9.2,8.0
tt7931938,Spoiler,0,2017,\N,6,"Horror,Short",5.9,19.0
tt7932066,Peephole,0,2018,\N,4,"Horror,Short",6.9,25.0
tt7933282,E-Demon,0,2016,\N,86,"Drama,Horror,Thriller",3.4,217.0
tt7935392,Limbo,0,2019,\N,90,"Comedy,Drama,Horror",5.0,341.0
tt7936768,JED,0,2019,\N,62,"Horror,Thriller",3.1,7.0
tt7937252,Gut Punched,0,2017,\N,\N,"Comedy,Horror,Short",9.4,5.0
tt7937980,RETCH,0,2018,\N,4,"Horror,Short",5.9,37.0
tt7938472,Serial Rabbit V: The Epic Hunt,0,2017,\N,113,"Comedy,Horror",5.2,18.0
tt7941092,The Premonition,0,2018,\N,22,"Comedy,Crime,Horror",7.0,159.0
tt7941098,Unbelievable,0,2018,\N,21,"Comedy,Crime,Horror",6.1,150.0
tt7941102,The Airplane,0,2018,\N,22,"Comedy,Crime,Horror",6.8,139.0
tt7941180,Goodnight,0,2018,\N,9,"Horror,Short,Thriller",5.6,37.0
tt7942746,Body at Brighton Rock,0,2019,\N,87,"Horror,Mystery,Thriller",5.1,2485.0
tt7943424,Pottu,0,2019,\N,120,Horror,3.5,74.0
tt7943532,Paranoia Tapes 06:06:06,0,2020,\N,85,Horror,4.7,6.0
tt7945072,Daddy's Girls,0,2017,\N,6,"Horror,Short",8.0,5.0
tt7945440,Between Earth and Sky,0,2018,\N,97,"Crime,Drama,Horror",5.8,11818.0
tt7946216,Depraved,0,2019,\N,114,"Drama,Horror,Thriller",5.4,1343.0
tt7947624,Here Comes Hell,0,2019,\N,80,"Comedy,Horror",4.9,335.0
tt7947902,The Whitlow House,0,2018,\N,64,Horror,3.9,59.0
tt7948164,Te Laat De Film,0,2015,\N,25,"Horror,Short,Thriller",8.5,12.0
tt7948230,Te Laat 3,0,2016,\N,24,"Horror,Short,Thriller",8.2,12.0
tt7948756,Episode #1.1,0,2018,\N,6,"Animation,Fantasy,Horror",7.8,195.0
tt7948764,Episode #1.2,0,2018,\N,6,"Animation,Fantasy,Horror",7.8,171.0
tt7948854,The Nothing,0,2018,\N,79,"Horror,Thriller",3.2,201.0
tt7948930,Episode #1.3,0,2018,\N,6,"Animation,Fantasy,Horror",7.8,166.0
tt7948932,Episode #1.4,0,2018,\N,6,"Animation,Fantasy,Horror",8.2,169.0
tt7948936,Episode #1.5,0,2018,\N,6,"Animation,Fantasy,Horror",8.0,166.0
tt7948990,Troubled Youth,0,2018,\N,3,"Horror,Short",6.3,15.0
tt7949196,Sacred Lies,0,2018,\N,30,"Drama,Horror",7.6,411.0
tt7949204,Chambers,0,2019,2019,60,"Drama,Fantasy,Horror",6.5,7274.0
tt7950028,The Death Pledge,0,2019,\N,87,Horror,2.7,11.0
tt7950286,Blood Queens,0,2017,\N,\N,"Comedy,Horror",6.9,29.0
tt7950632,Tales for the Midnight Hour II,0,2018,\N,\N,Horror,5.3,6.0
tt7950756,Under the Parasol,0,2019,\N,6,"Drama,Horror,Romance",6.3,7.0
tt7952920,Relaxer,0,2018,\N,91,"Comedy,Fantasy,Horror",5.9,811.0
tt7953806,Episode #1.11,0,2018,\N,\N,"Comedy,Fantasy,Horror",8.8,32.0
tt7953810,Episode #1.12,0,2018,\N,\N,"Comedy,Fantasy,Horror",8.7,31.0
tt7954484,Seductress,0,2017,\N,\N,"Animation,Horror,Short",5.3,10.0
tt7954694,Char Man,0,2019,\N,85,"Comedy,Drama,Horror",3.7,469.0
tt7954980,Episode #1.13,0,2018,\N,\N,"Comedy,Fantasy,Horror",8.7,27.0
tt7954984,Episode #1.14,0,2018,\N,\N,"Comedy,Fantasy,Horror",8.8,29.0
tt7955876,Mrazivá tajemství,0,2016,\N,5,"Animation,Comedy,Horror",5.2,6.0
tt7956134,In2ruders,0,2018,\N,25,"Horror,Short,Thriller",5.2,19.0
tt7956148,Episode #2.1,0,2018,\N,44,"Horror,Thriller",6.1,37.0
tt7956154,Episode #2.2,0,2018,\N,\N,"Horror,Thriller",6.3,30.0
tt7956162,Episode #2.3,0,2018,\N,\N,"Horror,Thriller",6.5,23.0
tt7956172,Episode #2.4,0,2018,\N,\N,"Horror,Thriller",6.5,23.0
tt7956174,Episode #2.5,0,2018,\N,\N,"Horror,Thriller",6.8,25.0
tt7956176,Episode #2.6,0,2018,\N,\N,"Horror,Thriller",6.8,25.0
tt7956180,Episode #2.7,0,2018,\N,\N,"Horror,Thriller",7.3,23.0
tt7956186,Episode #2.8,0,2018,\N,\N,"Horror,Thriller",7.1,19.0
tt7956610,Witte Schaduw,0,2018,\N,16,"Horror,Mystery,Short",8.8,10.0
tt7958030,The Bent-Neck Lady,0,2018,\N,70,"Drama,Horror,Mystery",9.5,11199.0
tt7958132,The Girl in the Crawlspace,0,2018,\N,76,Horror,4.0,45.0
tt7958736,Ma,0,2019,\N,99,"Horror,Mystery,Thriller",5.6,41042.0
tt7958876,The Storm,0,2019,\N,46,"Drama,Horror,Thriller",7.7,5780.0
tt7959312,Triggered,0,2018,\N,42,"Horror,Reality-TV,Sci-Fi",9.1,11.0
tt7959348,Deadly Reflections,0,2018,\N,42,"Horror,Reality-TV,Sci-Fi",8.3,10.0
tt7959410,Snowed In,0,2018,\N,79,"Drama,Horror,Thriller",4.6,7.0
tt7959500,The Farm,0,2018,\N,80,Horror,3.7,2282.0
tt7960918,Cin Çesmesi,0,2018,\N,85,"Horror,Thriller",4.5,61.0
tt7961312,The Ongoing Tale of Oshikiri Collection - Cloth Teacher,0,2018,\N,24,"Animation,Drama,Horror",6.2,31.0
tt7962572,Nocturnal,0,2018,\N,2,"Horror,Short",7.5,6.0
tt7962844,666 Cin Musallati,0,2017,\N,73,Horror,4.6,52.0
tt7962932,I'll Take Your Dead,0,2018,\N,83,Horror,5.7,3141.0
tt7962934,Kabus,0,2018,\N,\N,"Horror,Thriller",5.7,31.0
tt7962940,Ants!,0,2018,\N,\N,"Comedy,Drama,Horror",5.9,9.0
tt7963394,Tarantulas: The Deadly Cargo,0,2018,\N,\N,"Comedy,Drama,Horror",6.0,12.0
tt7965440,The Dead Lands,0,2020,\N,\N,"Action,Fantasy,Horror",5.8,775.0
tt7966586,Kapalak Kizi,0,2018,\N,94,Horror,3.8,516.0
